fips,year,pm25
23017,2009,4.54166696882465
23017,2010,4.37395122721658
23017,2011,5.40012258554499
23017,2012,4.21523545025105
23017,2013,4.81503781644249
23017,2014,4.5417249193159
23017,2015,4.269834749458
23017,2016,3.40246866613516
23001,2000,6.24711450526074
23001,2001,7.24153939116004
23001,2002,7.09276074790349
23001,2003,7.66353334835434
23001,2004,7.03422109714089
23001,2005,7.29835256666808
23001,2006,5.9446106392186
23001,2007,6.2538886899687
23001,2008,6.33354104094245
23001,2009,5.28889844423261
23001,2010,5.20962614844847
23001,2011,6.12001877816663
23001,2012,4.87356384166
23001,2013,5.52978424129528
23001,2014,5.10056720927403
23001,2015,5.06158140168498
23001,2016,4.00621122285969
23007,2000,4.93702831674908
23007,2001,5.39693829675153
23007,2002,5.4718386843974
23007,2003,6.36743699517875
23007,2004,5.66317555484025
23007,2005,5.71408730814172
23007,2006,4.67502654084206
23007,2007,4.80716317396538
23007,2008,4.66501062232544
23007,2009,3.97962718924309
23007,2010,3.88635459707751
23007,2011,4.8936912885858
23007,2012,3.81948199029643
23007,2013,4.4969066193974
23007,2014,4.09918556327257
23007,2015,3.9451500508194
23007,2016,3.16014078437161
23011,2000,5.94112168601032
23011,2001,6.91425108950834
23011,2002,6.52146718267708
23011,2003,7.094577355321
23011,2004,6.31198295782547
23011,2005,6.713143909109
23011,2006,5.40163680602374
23011,2007,5.69121949231037
23011,2008,5.80487268027274
23011,2009,5.04634503169659
23011,2010,4.81316138004879
23011,2011,5.58095743001724
23011,2012,4.55732963041552
23011,2013,5.44484906573017
23011,2014,5.08422156470027
23011,2015,4.76749916451157
23011,2016,3.94530664365908
23015,2000,5.74339637364117
23015,2001,6.86165394404088
23015,2002,6.56125809710682
23015,2003,6.86758807383022
23015,2004,6.01910047426741
23015,2005,6.46384550906063
23015,2006,5.35791796928713
23015,2007,5.71455914143143
23015,2008,5.65238383006854
23015,2009,4.78390898268467
23015,2010,4.86782951435556
23015,2011,5.48700959789064
23015,2012,4.40762727238175
23015,2013,5.10443959494243
23015,2014,4.83734794321767
23015,2015,4.47733356017616
23015,2016,3.55013120987237
23027,2000,5.00522087080836
23027,2001,5.93933435394732
23027,2002,5.62772825185176
23027,2003,6.26405078943284
23027,2004,5.10148016728929
23027,2005,5.4586766260932
23027,2006,4.51578233196527
23027,2007,4.81490117418011
23027,2008,4.75318675940993
23027,2009,4.20399288395872
23027,2010,4.13521351497753
23027,2011,4.51777459812519
23027,2012,3.50052947754197
23027,2013,4.45849490561185
23027,2014,4.29272073491228
23027,2015,4.05124571711965
23027,2016,3.21557876183563
23019,2000,5.27823910582967
23019,2001,5.88422435500316
23019,2002,5.94353004045256
23019,2003,6.59371314141979
23019,2004,5.36628273379085
23019,2005,5.79099301187234
23019,2006,4.84061464586721
23019,2007,4.75138898132309
23019,2008,4.9080065775242
23019,2009,4.63573516165061
23019,2010,4.4257306506163
23019,2011,5.0058911677074
23019,2012,3.92132208227307
23019,2013,4.86301784179407
23019,2014,4.80789761156705
23019,2015,4.48984300659559
23019,2016,3.73397331899446
23021,2000,4.54408333299061
23021,2001,4.84503031331079
23021,2002,5.0108239878007
23021,2003,5.96926919767131
23021,2004,4.76721921122954
23021,2005,5.27957991837486
23021,2006,4.2611941007212
23021,2007,4.21853834171941
23021,2008,4.18277810948359
23021,2009,3.95482846911865
23021,2010,3.75821422032441
23021,2011,4.47151183204991
23021,2012,3.44575231376053
23021,2013,4.1630632147266
23021,2014,4.22474943846592
23021,2015,3.98510222135664
23021,2016,3.23208218858906
23009,2000,5.21159363821864
23009,2001,5.79527994905665
23009,2002,5.88854338315862
23009,2003,6.40911281825971
23009,2004,5.45640651811747
23009,2005,5.8447554962862
23009,2006,4.98489247033991
23009,2007,5.0331573250845
23009,2008,4.91620210789747
23009,2009,4.57112967002523
23009,2010,4.75158693606884
23009,2011,4.89116490393159
23009,2012,3.91177926001904
23009,2013,4.74400224810256
23009,2014,4.46469544853975
23009,2015,4.30808459474778
23009,2016,3.52161592495645
23029,2000,4.21436651554689
23029,2001,4.95608818000508
23029,2002,5.29737654919333
23029,2003,5.43635206201189
23029,2004,4.55891973666413
23029,2005,4.67166767081129
23029,2006,4.47922214571551
23029,2007,3.92985685975902
23029,2008,4.22019233296368
23029,2009,3.99325398166846
23029,2010,4.06012663721774
23029,2011,4.35963822554285
23029,2012,3.36065771280453
23029,2013,4.05151269897105
23029,2014,4.09498930829259
23029,2015,3.9490521913659
23029,2016,3.23035877256533
23003,2000,3.58638094155526
23003,2001,3.90764609525096
23003,2002,4.53829817006841
23003,2003,4.91067031675273
23003,2004,3.96857811492843
23003,2005,4.92655841803686
23003,2006,4.26582194904287
23003,2007,3.90917752115606
23003,2008,3.88325793497139
23003,2009,3.89509747315227
23003,2010,3.5377727843182
23003,2011,3.9041551970896
23003,2012,3.35262133596651
23003,2013,3.67706231813146
23003,2014,3.7466670158842
23003,2015,3.36301891406511
23003,2016,2.77629591036637
23025,2000,5.16752274477376
23025,2001,5.65729867140149
23025,2002,5.70117973063273
23025,2003,6.45564209033537
23025,2004,5.62253160524045
23025,2005,5.96855118565068
23025,2006,4.78141404429579
23025,2007,4.8210440886466
23025,2008,4.95703767670458
23025,2009,4.4343149171554
23025,2010,4.17437106944654
23025,2011,5.11712418364863
23025,2012,4.11554156502815
23025,2013,4.94036753622404
23025,2014,4.78757965414923
23025,2015,4.53122870418214
23025,2016,3.74793658125248
23013,2000,5.57013508377287
23013,2001,6.58663124158309
23013,2002,6.24784267287986
23013,2003,6.59348281763452
23013,2004,5.73211374129948
23013,2005,6.32686389211276
23013,2006,5.20615113623541
23013,2007,5.38186474442671
23013,2008,5.34619885139244
23013,2009,4.69715436649012
23013,2010,4.91194814980253
23013,2011,5.16411003429382
23013,2012,4.07546932757237
23013,2013,4.7985139760215
23013,2014,4.62245435523654
23013,2015,4.35207590464623
23013,2016,3.41206296170184
50027,2000,6.48034057900306
50027,2001,6.81955709051613
50027,2002,8.03783487662804
50027,2003,7.80527142468295
50027,2004,6.83472955481965
50027,2005,6.88962055721136
50027,2006,6.15485207080055
50027,2007,6.48895559689757
50027,2008,6.13839166882829
50027,2009,5.41006616414074
50027,2010,5.29027786330554
50027,2011,6.01599749493889
50027,2012,4.92764499664003
50027,2013,5.08351198638042
50027,2014,5.37390505074284
50027,2015,4.86092798703449
50027,2016,3.4422021882121
50017,2000,6.03533073797084
50017,2001,6.37549783998671
50017,2002,7.20956784381911
50017,2003,7.49644493774785
50017,2004,6.73762524221221
50017,2005,6.79361641475406
50017,2006,5.88833166828087
50017,2007,6.04160283692971
50017,2008,5.63354577694543
50017,2009,4.91141294097507
50017,2010,5.06997719298525
50017,2011,5.77602636828924
50017,2012,4.54850106439187
50017,2013,4.90381888126338
50017,2014,5.12898955269855
50017,2015,4.61640630833388
50017,2016,3.31539116614708
50005,2000,5.98865587703756
50005,2001,6.41200325372892
50005,2002,7.20925557307885
50005,2003,7.61931248981068
50005,2004,7.21826810298734
50005,2005,7.28644998313379
50005,2006,6.09800108529696
50005,2007,6.29590156721691
50005,2008,5.65938235924171
50005,2009,5.13163861117082
50005,2010,5.47680887803833
50005,2011,6.35034039589002
50005,2012,4.95785503607313
50005,2013,5.41045618622461
50005,2014,5.52177482908872
50005,2015,5.06953378267987
50005,2016,3.88414720329544
50025,2000,7.13457458774842
50025,2001,7.48401107193291
50025,2002,8.04814745840672
50025,2003,7.93998040254229
50025,2004,6.88060645507463
50025,2005,7.0647230918107
50025,2006,6.32334377717114
50025,2007,7.3826685072589
50025,2008,6.73350675336673
50025,2009,5.84102247214595
50025,2010,5.06836756198278
50025,2011,6.16561593999228
50025,2012,5.10681214219094
50025,2013,5.39883764428185
50025,2014,5.54318579318435
50025,2015,5.2181928112066
50025,2016,3.70376478263295
50003,2000,6.67971308622111
50003,2001,6.9219185388569
50003,2002,7.26320699075846
50003,2003,7.34973854693648
50003,2004,6.27120994075407
50003,2005,6.4658218943612
50003,2006,5.64924722293276
50003,2007,6.45496214569379
50003,2008,5.60966829317272
50003,2009,5.11364648763504
50003,2010,4.55337922931571
50003,2011,5.16725607313856
50003,2012,4.537644146562
50003,2013,4.5909359404703
50003,2014,4.68857746391935
50003,2015,4.46758893711102
50003,2016,3.35737096489223
50007,2000,7.34078806634601
50007,2001,7.91215157935553
50007,2002,9.07011036312618
50007,2003,9.56291672470434
50007,2004,8.75315153151262
50007,2005,9.87325985833679
50007,2006,7.28430898294455
50007,2007,8.00715864795025
50007,2008,7.45765135456105
50007,2009,6.76123358865384
50007,2010,6.63620801117718
50007,2011,7.98311409617372
50007,2012,6.69717182507791
50007,2013,6.92261485938952
50007,2014,6.93887570118676
50007,2015,6.69654493816609
50007,2016,5.3088765635008
50013,2000,6.29111159596047
50013,2001,6.42218768723974
50013,2002,8.52831389264533
50013,2003,9.11494496995321
50013,2004,8.33014292500994
50013,2005,9.51347641445265
50013,2006,6.74930118246001
50013,2007,7.1290704069548
50013,2008,6.72506136158713
50013,2009,6.09172622364732
50013,2010,6.01045962853313
50013,2011,7.53166469802771
50013,2012,6.26746713960662
50013,2013,6.51437928593944
50013,2014,6.60241211127719
50013,2015,6.47216697546392
50013,2016,5.28864442614447
50011,2000,5.91648983260159
50011,2001,6.65463182611923
50011,2002,8.06334423174081
50011,2003,8.34465874949326
50011,2004,7.78348672084702
50011,2005,8.68729593659535
50011,2006,6.26415046691747
50011,2007,6.42194469871112
50011,2008,5.91965004109321
50011,2009,5.43912757324947
50011,2010,5.88510000573417
50011,2011,6.96666097323815
50011,2012,5.76303821514994
50011,2013,5.95199440976198
50011,2014,6.11355446418757
50011,2015,5.87902137027124
50011,2016,4.60449630749872
50015,2000,5.01740075514132
50015,2001,6.03307208703289
50015,2002,6.9588315080152
50015,2003,7.14095539909832
50015,2004,6.50807717595805
50015,2005,6.99816261907582
50015,2006,5.28899091632268
50015,2007,5.55480301595481
50015,2008,5.28648779816914
50015,2009,4.45037214244208
50015,2010,5.06462529199933
50015,2011,5.71415828150827
50015,2012,4.52540045129901
50015,2013,4.72093093758528
50015,2014,4.93299622617955
50015,2015,4.51833083759444
50015,2016,3.40220177104028
50001,2000,6.26370474870347
50001,2001,6.76912942788024
50001,2002,8.1289055278268
50001,2003,8.63049463166669
50001,2004,7.39884326301002
50001,2005,8.02263976147425
50001,2006,6.33271003789972
50001,2007,7.12021779336261
50001,2008,6.38871233769714
50001,2009,5.65967494673997
50001,2010,5.64298822954069
50001,2011,6.56995756866418
50001,2012,5.33163805628224
50001,2013,5.6384982685705
50001,2014,5.69599260417243
50001,2015,5.59512310738283
50001,2016,4.24315887516771
50023,2000,5.72463198554432
50023,2001,6.30636088043422
50023,2002,7.32406783288396
50023,2003,7.63518655491236
50023,2004,6.7315503450972
50023,2005,6.97643690154963
50023,2006,5.84869486638847
50023,2007,6.0343024984589
50023,2008,5.6996509884562
50023,2009,4.92634072737558
50023,2010,5.22416697699783
50023,2011,5.91336939023457
50023,2012,4.66231623458749
50023,2013,5.00843941584305
50023,2014,5.206530317371
50023,2015,4.88724245688747
50023,2016,3.49728598708198
50021,2000,6.52339262978078
50021,2001,6.77969060570366
50021,2002,7.57140016002965
50021,2003,7.80361843628021
50021,2004,6.65757466318847
50021,2005,7.18078524801228
50021,2006,5.91780459789303
50021,2007,6.51894809779987
50021,2008,5.90039841933169
50021,2009,5.34881488401717
50021,2010,5.0824249460044
50021,2011,5.826295796258
50021,2012,4.84434102589041
50021,2013,4.93222861788758
50021,2014,5.14736982246264
50021,2015,4.85470025589497
50021,2016,3.64864361068267
50019,2000,5.14459828054308
50019,2001,5.81536548330913
50019,2002,6.87362513245556
50019,2003,7.20792042993194
50019,2004,6.78349947912018
50019,2005,6.94187853708905
50019,2006,5.34114467732515
50019,2007,5.70957474174613
50019,2008,5.16063928031006
50019,2009,4.47918926103909
50019,2010,5.190281157861
50019,2011,5.88095402877597
50019,2012,4.61795000108763
50019,2013,4.9049269414809
50019,2014,5.02943435863052
50019,2015,4.56307226008673
50019,2016,3.58647907518643
50009,2000,5.04018022988723
50009,2001,5.58875919004934
50009,2002,6.15966948407407
50009,2003,6.77421752910158
50009,2004,6.32496004615279
50009,2005,6.15089693900819
50009,2006,5.18342303148635
50009,2007,5.47925924078197
50009,2008,4.89120118670709
50009,2009,4.24389540017695
50009,2010,4.67948511688977
50009,2011,5.55552063540636
50009,2012,4.28021313574769
50009,2013,4.64882670374821
50009,2014,4.62966271644964
50009,2015,4.21502894165736
50009,2016,3.29053921569454
9003,2000,12.1367420910495
9003,2001,12.713945996202
9003,2002,12.3070760810836
9003,2003,11.8001654653263
9003,2004,10.9744632274904
9003,2005,11.0755363133105
9003,2006,9.694103947703
9003,2007,10.4024165325951
9003,2008,10.1832153487719
9003,2009,8.72718908420313
9003,2010,7.82194717552342
9003,2011,8.88590409413037
9003,2012,8.08879111027673
9003,2013,8.30226454818698
9003,2014,7.88279745643144
9003,2015,7.78055559107096
9003,2016,6.49334775232273
9005,2000,10.094860829517
9005,2001,10.8229728299269
9005,2002,9.61317086768293
9005,2003,9.65397303702805
9005,2004,8.46508824619769
9005,2005,8.63861798037176
9005,2006,7.21389618374472
9005,2007,8.44715093156992
9005,2008,7.78496109096209
9005,2009,6.43940627653551
9005,2010,5.74447971269158
9005,2011,6.33015854300585
9005,2012,5.69054639775079
9005,2013,6.65840372970891
9005,2014,6.31598276997103
9005,2015,5.9093857642988
9005,2016,4.40871408408372
9013,2000,9.38869842839683
9013,2001,10.4937910873386
9013,2002,9.78309675425769
9013,2003,9.54817162666891
9013,2004,8.20124051645188
9013,2005,7.98370526122615
9013,2006,7.0743928053833
9013,2007,9.16535313563967
9013,2008,8.59366560663164
9013,2009,6.71024667289416
9013,2010,5.79532553197532
9013,2011,6.49093538148062
9013,2012,5.98578155930387
9013,2013,6.88440741158287
9013,2014,6.37603973718375
9013,2015,5.7578837184063
9013,2016,4.70420584696212
9015,2000,9.15036094613937
9015,2001,10.1897144380709
9015,2002,9.44896405895844
9015,2003,9.24108286926324
9015,2004,7.92042849554258
9015,2005,7.8111110106779
9015,2006,7.1076518583531
9015,2007,8.86402494285599
9015,2008,8.22771135767488
9015,2009,6.64261775256806
9015,2010,5.9063285886288
9015,2011,6.49799913277138
9015,2012,6.0373239228965
9015,2013,6.31863517374535
9015,2014,5.74978658742117
9015,2015,5.69773173995734
9015,2016,4.62529414601377
9011,2000,10.4381147439816
9011,2001,11.3912520824633
9011,2002,10.358117172028
9011,2003,10.3716682973602
9011,2004,9.55452671961852
9011,2005,9.55372155466243
9011,2006,8.44874955209364
9011,2007,9.73559295609642
9011,2008,8.91015863364526
9011,2009,7.21193397380321
9011,2010,6.72645163223855
9011,2011,7.22037281356363
9011,2012,6.89515046429373
9011,2013,7.16231568217829
9011,2014,6.28501422847198
9011,2015,6.75718241542052
9011,2016,5.30773661791448
9009,2000,12.2333206859802
9009,2001,13.3025008063724
9009,2002,12.4132269086478
9009,2003,12.3112309520375
9009,2004,11.6251378306165
9009,2005,11.4683344561305
9009,2006,10.1499996396513
9009,2007,10.5913478798344
9009,2008,9.93190793447516
9009,2009,8.4473848456684
9009,2010,7.79344860781405
9009,2011,8.7382517678487
9009,2012,7.67255091638866
9009,2013,8.21548653124271
9009,2014,7.80297519727926
9009,2015,7.9124832591897
9009,2016,6.45136953367425
9001,2000,13.2617640147185
9001,2001,13.5602362125317
9001,2002,12.7304252618914
9001,2003,12.6221527498798
9001,2004,11.4244827185148
9001,2005,12.3362770848431
9001,2006,10.4968528482088
9001,2007,11.2145066638652
9001,2008,10.0753664709281
9001,2009,8.83363963894548
9001,2010,8.10082287130112
9001,2011,9.01895774413564
9001,2012,7.64717053206052
9001,2013,8.16642161602872
9001,2014,7.87269554509045
9001,2015,8.18171536631724
9001,2016,6.63721460760527
9007,2000,11.0605172679899
9007,2001,11.9480048490533
9007,2002,11.1326201234814
9007,2003,10.8507167579113
9007,2004,10.1941045115141
9007,2005,10.0675417614415
9007,2006,8.77345247743304
9007,2007,9.7432735848281
9007,2008,8.97060210928224
9007,2009,7.33978964113168
9007,2010,6.76769768839302
9007,2011,7.50781392327756
9007,2012,6.95517167897721
9007,2013,7.54728880189685
9007,2014,6.66875738545559
9007,2015,6.78843914078545
9007,2016,5.31905844997895
34023,2000,15.6403221094579
34023,2001,14.9955695573678
34023,2002,14.2809288399302
34023,2003,14.2636346068189
34023,2004,13.1483081848218
34023,2005,14.4314817349436
34023,2006,12.4477743290432
34023,2007,12.7103855568647
34023,2008,11.5859721586664
34023,2009,9.84352057611744
34023,2010,9.58295800501302
34023,2011,10.3194818397097
34023,2012,9.18645693679211
34023,2013,8.91189278468399
34023,2014,9.2997386853363
34023,2015,9.12829744764799
34023,2016,9.10407688492419
34017,2000,16.9463533238966
34017,2001,16.0795134962069
34017,2002,15.3041366249794
34017,2003,15.5784375517931
34017,2004,13.8861913618631
34017,2005,15.3239784078758
34017,2006,13.9345706703586
34017,2007,14.0900543176271
34017,2008,13.0262800909551
34017,2009,11.1313957466033
34017,2010,10.6846402938404
34017,2011,11.4150272637606
34017,2012,10.2665525186393
34017,2013,9.66446958373975
34017,2014,9.46979219673853
34017,2015,9.80498548468349
34017,2016,8.83736629825856
34013,2000,15.5103591038502
34013,2001,14.8884393133506
34013,2002,14.2034219742761
34013,2003,14.7596080211253
34013,2004,13.092014635962
34013,2005,14.4351915823864
34013,2006,13.0432897798836
34013,2007,13.0543223801504
34013,2008,11.9537005208956
34013,2009,10.5956128264414
34013,2010,9.77807158326312
34013,2011,10.5499030331007
34013,2012,9.51845538827033
34013,2013,8.92990218605237
34013,2014,9.09694903994657
34013,2015,9.24797794932226
34013,2016,8.46821733831903
34027,2000,13.646524290467
34027,2001,13.4652071499716
34027,2002,12.404579048561
34027,2003,12.5393489762739
34027,2004,11.2338523039046
34027,2005,12.6144684984719
34027,2006,10.7379992560915
34027,2007,11.6281131273801
34027,2008,10.2609915238032
34027,2009,8.77545919726207
34027,2010,8.01922084976497
34027,2011,8.51715508518961
34027,2012,7.5133534844852
34027,2013,7.98532328313167
34027,2014,7.65063773762937
34027,2015,7.80794966265711
34027,2016,6.82448691289832
34003,2000,15.7414838216399
34003,2001,15.2438278460007
34003,2002,14.6087322092188
34003,2003,14.5895845360774
34003,2004,13.172669158512
34003,2005,14.8088663719575
34003,2006,13.2818002598644
34003,2007,13.5682318488224
34003,2008,12.2201029576985
34003,2009,11.0414142653287
34003,2010,10.1599769602485
34003,2011,11.0336549790853
34003,2012,9.34600837015812
34003,2013,9.12869472246266
34003,2014,8.98163468988846
34003,2015,9.35317937163091
34003,2016,8.21245022582728
34031,2000,15.0379022003102
34031,2001,14.6280593750293
34031,2002,13.6991341884524
34031,2003,14.0725534743728
34031,2004,12.5782663156883
34031,2005,14.2551308986699
34031,2006,12.6900593598116
34031,2007,12.8867439706593
